Dept,MarkDown5,MarkDown1,Fuel_Price,MarkDown4,MarkDown3,Store,CPI,Temperature,IsHoliday,Size,Type,Unemployment,MarkDown2,Date
40,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
41,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
42,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
44,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
45,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
46,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
48,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
49,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
50,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
52,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
54,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
55,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
56,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
58,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
59,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
60,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
67,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
71,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
72,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
74,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
79,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
80,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
81,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
82,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
83,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
85,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
87,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
90,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
91,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
92,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
93,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
94,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
95,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
96,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
97,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
98,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
99,11269.24,1927.15,3.797,518.97,9.72,13,131.1083333,55.1,False,219622,A,5.621,,2012-10-12
1,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
2,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
3,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
4,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
5,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
6,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
7,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
8,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
9,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
10,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
11,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
12,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
13,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
14,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
16,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
17,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
18,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
19,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
20,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
21,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
22,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
23,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
24,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
25,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
26,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
27,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
28,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
29,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
30,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
31,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
32,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
33,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
34,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
35,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
36,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
37,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
38,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
40,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
41,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
42,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
44,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
45,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
46,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
48,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
49,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
50,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
52,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
54,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
55,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
56,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
58,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
59,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
60,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
67,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
71,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
72,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
74,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
79,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
80,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
81,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
82,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
83,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
85,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
87,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
90,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
91,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
92,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
93,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
94,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
95,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
96,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
97,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
98,6978.9,2753.9,3.781,775.96,8.84,13,131.1499677,52.06,False,219622,A,5.621,,2012-10-19
1,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
2,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
3,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
4,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
5,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
6,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
7,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
8,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
9,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
10,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
11,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
12,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
13,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
14,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
16,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
17,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
18,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
19,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
20,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
21,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
22,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
23,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
24,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
25,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
26,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
27,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
28,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
29,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
30,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
31,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
32,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
33,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
34,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
35,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
36,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
37,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
38,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
40,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
41,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
42,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
44,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
46,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
48,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
49,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
50,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
52,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
54,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
55,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
56,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
58,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
59,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
60,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
67,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
71,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
72,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
74,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
79,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
80,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
81,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
82,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
83,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
85,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
87,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
90,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
91,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
92,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
93,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
94,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
95,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
96,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
97,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
98,5563.92,10192.49,3.755,1714.15,150.0,13,131.1930968,46.97,False,219622,A,5.621,364.57,2012-10-26
1,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
2,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
3,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
4,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
5,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
6,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
7,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
8,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
9,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
10,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
11,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
12,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
13,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
14,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
16,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
17,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
18,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
19,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
20,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
21,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
22,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
23,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
24,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
25,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
26,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
27,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
28,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
29,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
30,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
31,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
32,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
33,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
34,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
35,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
36,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
38,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
40,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
41,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
42,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
44,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
45,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
46,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
49,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
50,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
51,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
52,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
54,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
55,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
56,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
58,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
59,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
60,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
67,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
71,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
72,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
74,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
79,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
80,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
81,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
82,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
83,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
85,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
87,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
90,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
91,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
92,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
93,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
94,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
95,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
97,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
98,,,2.784,,,14,181.8711898,27.31,False,200898,A,8.992,,2010-02-05
1,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
2,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
3,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
4,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
5,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
6,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
7,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
8,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
9,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
10,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
11,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
12,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
13,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
14,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
16,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
17,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
18,,,2.773,,,14,181.982317,27.73,True,200898,A,8.992,,2010-02-12
