Dept,MarkDown1,MarkDown3,Fuel_Price,MarkDown2,CPI,Temperature,Unemployment,Date,MarkDown4,MarkDown5,IsHoliday,Type,Size,Store
3,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
4,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
5,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
6,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
7,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
8,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
9,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
10,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
11,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
12,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
13,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
14,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
16,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
17,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
18,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
19,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
20,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
21,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
22,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
23,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
24,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
25,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
26,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
27,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
28,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
29,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
30,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
31,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
32,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
33,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
34,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
35,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
36,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
38,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
40,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
41,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
42,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
44,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
46,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
47,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
49,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
50,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
51,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
52,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
54,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
55,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
56,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
58,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
59,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
60,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
67,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
71,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
72,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
74,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
79,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
80,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
81,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
82,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
83,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
85,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
87,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
90,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
91,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
92,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
93,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
94,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
95,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
97,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
98,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
99,,,3.704,,186.5641172,72.55,8.625,2011-08-26,,,False,A,200898,14
1,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
2,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
3,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
4,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
5,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
6,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
7,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
8,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
9,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
10,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
11,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
12,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
13,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
14,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
16,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
17,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
18,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
19,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
20,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
21,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
22,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
23,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
24,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
25,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
26,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
27,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
28,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
29,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
30,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
31,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
32,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
33,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
34,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
35,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
36,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
38,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
40,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
41,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
42,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
44,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
46,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
49,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
50,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
51,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
52,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
54,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
55,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
56,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
58,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
59,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
60,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
67,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
71,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
72,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
74,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
79,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
80,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
81,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
82,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
83,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
85,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
87,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
90,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
91,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
92,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
93,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
94,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
95,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
97,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
98,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
99,,,3.703,,186.6189274,70.63,8.625,2011-09-02,,,False,A,200898,14
1,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
2,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
3,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
4,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
5,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
6,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
7,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
8,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
9,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
10,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
11,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
12,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
13,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
14,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
16,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
17,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
18,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
19,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
20,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
21,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
22,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
23,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
24,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
25,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
26,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
27,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
28,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
29,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
30,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
31,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
32,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
33,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
34,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
35,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
36,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
38,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
40,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
41,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
42,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
44,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
46,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
49,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
50,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
51,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
52,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
54,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
55,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
56,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
58,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
59,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
60,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
67,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
71,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
72,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
74,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
79,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
80,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
81,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
82,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
83,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
85,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
87,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
90,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
91,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
92,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
93,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
94,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
95,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
97,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
98,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
99,,,3.738,,186.6737376,71.48,8.625,2011-09-09,,,True,A,200898,14
1,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
2,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
3,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
4,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
5,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
6,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
7,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
8,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
9,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
10,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
11,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
12,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
13,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
14,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
16,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
17,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
18,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
19,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
20,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
21,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
22,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
23,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
24,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
25,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
26,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
27,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
28,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
29,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
30,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
31,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
32,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
33,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
34,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
35,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
36,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
38,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
40,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
41,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
42,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
44,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
46,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
49,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
50,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
51,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
52,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
54,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
55,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
56,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
58,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
59,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
60,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
67,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
71,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
72,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
74,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
79,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
80,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
81,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
82,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
83,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
85,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
87,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
90,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
91,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
92,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
93,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
94,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
95,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
97,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
98,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
99,,,3.742,,186.8024,69.17,8.625,2011-09-16,,,False,A,200898,14
1,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
2,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
3,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
4,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
5,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
6,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
7,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
8,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
9,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
10,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
11,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
12,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
13,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
14,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
16,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
17,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
18,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
19,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
20,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
21,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
22,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
23,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
24,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
25,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
26,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
27,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
28,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
29,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
30,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
31,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
32,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
33,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
34,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
35,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
36,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
38,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
40,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
41,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
42,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
44,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
45,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
46,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
47,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
49,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
50,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
52,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
54,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
55,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
56,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
58,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
59,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
60,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
67,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
71,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
72,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
74,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
79,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
80,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
