Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Size
14,55,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,56,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,58,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,59,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,60,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,67,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,71,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,72,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,74,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,79,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,80,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,81,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,82,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,83,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,85,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,87,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,90,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,91,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,92,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,93,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,94,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,95,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,97,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,98,2011-01-28,24.05,3.237,,,,,,183.1800955,8.549,False,200898
14,1,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,2,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,3,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,4,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,5,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,6,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,7,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,8,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,9,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,10,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,11,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,12,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,13,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,14,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,16,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,17,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,18,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,19,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,20,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,21,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,22,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,23,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,24,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,25,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,26,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,27,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,28,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,29,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,30,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,31,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,32,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,33,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,34,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,35,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,36,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,38,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,40,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,41,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,42,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,44,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,46,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,49,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,50,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,52,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,54,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,55,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,56,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,58,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,59,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,60,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,67,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,71,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,72,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,74,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,79,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,80,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,81,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,82,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,83,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,85,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,87,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,90,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,91,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,92,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,93,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,94,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,95,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,97,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,98,2011-02-04,28.73,3.231,,,,,,183.4408542,8.549,False,200898
14,1,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,2,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,3,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,4,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,5,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,6,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,7,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,8,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,9,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,10,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,11,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,12,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,13,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,14,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,16,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,17,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,18,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,19,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,20,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,21,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,22,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,23,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,24,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,25,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,26,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,27,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,28,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,29,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,30,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,31,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,32,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,33,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,34,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,35,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,36,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,38,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,40,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,41,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,42,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,44,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,46,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,49,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,50,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,52,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,54,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,55,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,56,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,58,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,59,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,60,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,67,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,71,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,72,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,74,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,79,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,80,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,81,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,82,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,83,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,85,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,87,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,90,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,91,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,92,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,93,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,94,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,95,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,97,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,98,2011-02-11,30.3,3.239,,,,,,183.7016129,8.549,True,200898
14,1,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,2,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,3,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,4,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,5,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,6,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,7,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,8,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,9,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,10,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,11,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,12,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,13,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,14,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,16,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,17,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,18,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,19,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,20,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,21,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,22,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,23,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,24,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,25,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,26,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,27,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,28,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,29,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,30,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,31,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,32,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,33,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,34,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,35,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,36,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,38,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,40,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,41,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,42,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,44,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,46,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,49,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,50,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,51,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,52,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,54,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,55,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,56,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,58,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,59,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,60,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,67,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,71,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,72,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,74,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,79,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,80,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,81,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,82,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,83,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,85,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,87,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,90,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,91,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,92,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,93,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,94,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,95,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,97,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,98,2011-02-18,40.7,3.245,,,,,,183.9371353,8.549,False,200898
14,1,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,2,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,3,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,4,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,5,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,6,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,7,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,8,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,9,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,10,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,11,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,12,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,13,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,14,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,16,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,17,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,18,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,19,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,20,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,21,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,22,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,23,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,24,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,25,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,26,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,27,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,28,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,29,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,30,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,31,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,32,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,33,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,34,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,35,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,36,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,38,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,40,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,41,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,42,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,44,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,46,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,49,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,50,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,52,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,54,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,55,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,56,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,58,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,59,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,60,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,67,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,71,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,72,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,74,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,79,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,80,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,81,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,82,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,83,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,85,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,87,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,90,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,91,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,92,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,93,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,94,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,95,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,97,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,98,2011-02-25,35.78,3.274,,,,,,184.1625632,8.549,False,200898
14,1,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,2,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,3,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,4,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,5,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,6,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,7,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,8,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,9,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,10,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,11,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,12,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,13,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,14,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,16,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,17,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,18,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,19,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,20,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,21,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,22,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,23,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,24,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,25,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,26,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,27,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,28,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,29,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,30,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,31,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,32,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,33,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,34,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,35,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,36,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,38,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,40,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,41,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,42,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,44,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,46,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,49,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,50,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,52,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,54,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,55,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,56,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,58,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,59,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,60,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,67,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,71,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,72,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,74,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
14,79,2011-03-04,38.65,3.433,,,,,,184.3879911,8.549,False,200898
