MarkDown5,Dept,CPI,Size,MarkDown1,MarkDown3,IsHoliday,Temperature,Unemployment,Type,Store,MarkDown4,MarkDown2,Date,Fuel_Price
,26,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,27,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,28,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,29,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,30,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,31,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,32,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,33,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,34,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,35,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,36,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,38,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,40,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,41,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,42,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,44,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,46,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,52,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,54,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,55,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,56,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,59,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,60,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,67,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,71,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,72,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,74,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,79,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,80,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,81,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,82,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,85,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,87,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,90,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,91,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,92,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,95,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,96,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,97,191.0411474,57197,,,False,34.04,6.986,B,16,,,2010-11-12,2.737
,1,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,2,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,3,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,4,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,5,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,6,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,7,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,8,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,9,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,10,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,11,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,12,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,13,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,14,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,16,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,17,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,18,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,19,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,20,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,21,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,22,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,23,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,24,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,25,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,26,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,27,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,28,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,29,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,30,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,31,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,32,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,33,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,34,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,35,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,36,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,38,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,40,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,41,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,42,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,44,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,45,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,46,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,51,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,52,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,54,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,55,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,56,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,59,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,60,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,67,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,71,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,72,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,74,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,79,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,80,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,81,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,82,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,85,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,87,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,90,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,91,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,92,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,95,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,96,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,97,191.0312172,57197,,,False,27.26,6.986,B,16,,,2010-11-19,2.758
,1,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,2,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,3,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,4,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,5,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,6,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,7,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,8,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,9,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,10,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,11,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,12,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,13,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,14,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,16,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,17,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,18,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,19,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,20,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,21,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,22,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,23,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,24,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,25,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,26,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,27,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,28,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,29,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,30,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,31,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,32,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,33,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,34,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,35,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,36,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,38,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,40,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,41,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,42,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,44,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,45,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,46,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,51,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,52,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,54,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,55,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,56,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,58,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,59,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,60,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,67,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,71,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,72,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,74,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,79,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,80,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,81,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,82,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,85,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,87,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,90,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,91,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,92,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,95,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,96,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,97,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,98,191.0121805,57197,,,True,23.46,6.986,B,16,,,2010-11-26,2.742
,1,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,2,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,3,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,4,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,5,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,6,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,7,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,8,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,9,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,10,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,11,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,12,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,13,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,14,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,16,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,17,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,18,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,19,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,20,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,21,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,22,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,23,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,24,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,25,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,26,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,27,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,28,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,29,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,30,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,31,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,32,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,33,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,34,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,35,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,36,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,38,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,40,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,41,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,42,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,44,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,45,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,46,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,47,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,51,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,52,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,54,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,55,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,56,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,59,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,60,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,67,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,71,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,72,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,74,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,79,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,80,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,81,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,82,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,85,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,87,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,90,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,91,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,92,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,94,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,95,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,96,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,97,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,98,190.9931437,57197,,,False,23.68,6.986,B,16,,,2010-12-03,2.712
,1,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,2,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,3,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,4,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,5,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,6,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,7,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,8,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,9,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,10,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,11,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,12,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,13,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,14,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,16,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,17,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,18,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,19,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,20,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,21,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,22,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,23,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,24,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,25,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,26,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,27,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,28,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,29,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,30,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,31,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,32,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,33,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,34,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,35,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,36,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,38,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,40,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,41,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,42,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,44,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,46,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,51,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,52,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,54,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,55,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,56,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,59,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,60,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,67,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,71,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,72,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,74,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,79,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,80,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,81,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,82,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,85,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,87,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,90,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,91,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,92,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,95,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,96,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,97,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,98,190.9741069,57197,,,False,32.02,6.986,B,16,,,2010-12-10,2.728
,1,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,2,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,3,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,4,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,5,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,6,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,7,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,8,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,9,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,10,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,11,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,12,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,13,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,14,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,16,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,17,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,18,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,19,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,20,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,21,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,22,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,23,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,24,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,25,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,26,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,27,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,28,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,29,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,30,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,31,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,32,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,33,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,34,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,35,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
,36,191.0303376,57197,,,False,26.01,6.986,B,16,,,2010-12-17,2.778
