MarkDown1,MarkDown4,Type,IsHoliday,MarkDown2,Temperature,Dept,MarkDown5,Date,MarkDown3,Store,CPI,Unemployment,Size,Fuel_Price
,,B,False,,65.66,19,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,20,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,21,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,22,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,23,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,24,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,25,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,26,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,27,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,28,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,29,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,30,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,31,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,32,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,33,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,34,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,35,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,36,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,38,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,40,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,41,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,42,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,44,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,45,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,46,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,48,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,51,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,52,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,54,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,55,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,56,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,58,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,59,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,60,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,67,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,71,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,72,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,74,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,79,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,80,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,81,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,82,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,83,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,85,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,87,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,90,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,91,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,92,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,93,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,95,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,97,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,65.66,98,,2010-07-16,,17,126.1498065,6.697,93188,2.791
,,B,False,,69.66,1,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,2,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,3,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,4,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,5,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,6,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,7,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,8,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,9,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,10,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,11,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,12,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,13,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,14,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,16,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,17,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,19,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,20,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,21,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,22,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,23,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,24,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,25,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,26,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,27,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,28,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,29,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,30,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,31,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,32,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,33,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,34,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,35,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,36,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,38,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,40,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,41,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,42,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,44,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,45,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,46,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,48,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,49,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,52,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,54,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,55,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,56,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,58,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,59,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,60,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,67,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,71,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,72,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,74,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,79,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,80,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,81,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,82,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,83,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,85,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,87,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,90,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,91,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,92,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,93,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,94,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,95,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.66,97,,2010-07-23,,17,126.1283548,6.697,93188,2.797
,,B,False,,69.96,1,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,2,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,3,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,4,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,5,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,6,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,7,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,8,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,9,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,10,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,11,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,12,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,13,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,14,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,16,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,17,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,19,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,20,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,21,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,22,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,23,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,24,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,25,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,26,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,27,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,28,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,29,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,30,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,31,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,32,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,33,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,34,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,35,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,36,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,38,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,40,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,42,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,44,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,45,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,46,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,48,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,52,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,54,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,55,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,56,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,58,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,59,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,60,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,67,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,71,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,72,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,74,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,79,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,80,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,81,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,82,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,83,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,85,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,87,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,90,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,91,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,92,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,93,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,95,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,69.96,97,,2010-07-30,,17,126.1069032,6.697,93188,2.797
,,B,False,,70.53,1,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,2,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,3,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,4,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,5,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,6,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,7,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,8,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,9,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,10,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,11,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,12,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,13,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,14,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,16,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,17,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,19,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,20,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,21,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,22,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,23,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,24,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,25,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,26,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,27,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,28,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,29,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,30,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,31,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,32,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,33,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,34,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,35,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,36,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,38,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,40,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,41,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,42,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,44,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,45,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,46,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,52,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,54,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,55,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,56,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,58,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,59,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,60,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,67,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,71,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,72,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,74,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,79,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,80,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,81,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,82,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,83,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,85,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,87,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,90,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,91,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,92,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,93,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,95,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,97,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,70.53,98,,2010-08-06,,17,126.0854516,6.697,93188,2.802
,,B,False,,65.17,1,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,2,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,3,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,4,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,5,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,6,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,7,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,8,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,9,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,10,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,11,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,12,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,13,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,14,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,16,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,17,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,19,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,20,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,21,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,22,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,23,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,24,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,25,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,26,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,27,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,28,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,29,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,30,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,31,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,32,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,33,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,34,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,35,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,36,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,38,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,40,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,41,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,42,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,44,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,46,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,48,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,52,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,54,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,55,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,56,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,58,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,59,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,60,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,67,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,71,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,72,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,74,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,79,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,80,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,81,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,82,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,83,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,85,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,87,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,90,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,91,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,92,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,93,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,94,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,95,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,97,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,65.17,98,,2010-08-13,,17,126.064,6.697,93188,2.837
,,B,False,,67.04,1,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,2,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,3,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,4,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,5,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,6,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,7,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,8,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,9,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,10,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,11,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,12,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,13,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,14,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,16,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,17,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,19,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,20,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,21,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,22,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,23,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,24,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,25,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,26,,2010-08-20,,17,126.0766452,6.697,93188,2.85
