MarkDown4,Temperature,MarkDown2,Store,Dept,Unemployment,MarkDown5,CPI,Size,IsHoliday,Fuel_Price,MarkDown3,Type,MarkDown1,Date
,71.64,,5,24,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,25,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,26,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,27,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,28,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,29,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,30,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,31,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,32,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,33,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,34,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,35,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,36,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,38,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,40,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,41,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,42,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,44,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,46,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,49,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,52,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,55,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,56,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,58,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,59,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,60,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,67,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,71,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,72,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,74,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,79,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,81,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,82,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,85,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,87,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,90,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,91,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,92,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,94,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,95,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,96,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,97,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,71.64,,5,98,6.3,,217.6123648,34875,False,3.285,,B,,2011-10-07
,72.36,,5,1,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,2,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,3,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,4,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,5,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,6,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,7,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,8,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,9,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,10,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,11,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,12,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,13,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,14,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,16,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,17,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,18,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,20,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,21,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,22,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,23,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,24,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,25,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,26,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,27,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,28,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,29,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,30,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,31,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,32,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,33,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,34,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,35,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,36,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,38,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,40,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,41,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,42,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,44,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,45,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,46,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,49,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,52,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,54,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,55,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,56,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,58,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,59,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,60,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,67,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,71,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,72,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,74,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,79,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,81,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,82,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,85,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,87,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,90,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,91,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,92,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,94,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,95,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,96,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,97,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,72.36,,5,98,6.3,,217.9237458,34875,False,3.274,,B,,2011-10-14
,66.9,,5,1,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,2,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,3,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,4,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,5,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,6,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,7,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,8,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,9,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,10,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,11,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,12,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,13,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,14,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,16,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,17,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,18,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,20,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,21,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,22,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,23,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,24,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,25,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,26,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,27,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,28,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,29,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,30,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,31,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,32,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,33,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,34,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,35,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,36,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,38,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,40,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,41,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,42,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,44,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,46,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,49,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,52,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,55,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,56,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,58,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,60,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,67,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,71,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,72,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,74,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,79,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,81,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,82,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,85,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,87,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,90,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,91,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,92,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,94,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,95,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,96,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,97,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,66.9,,5,98,6.3,,218.0852999,34875,False,3.353,,B,,2011-10-21
,69.27,,5,1,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,2,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,3,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,4,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,5,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,6,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,7,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,8,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,9,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,10,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,11,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,12,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,13,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,14,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,16,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,17,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,18,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,20,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,21,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,22,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,23,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,24,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,25,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,26,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,27,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,28,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,29,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,30,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,31,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,32,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,33,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,34,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,35,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,36,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,38,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,40,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,41,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,42,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,44,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,45,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,46,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,49,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,52,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,54,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,55,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,56,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,58,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,60,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,67,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,71,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,72,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,74,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,79,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,81,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,82,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,85,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,87,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,90,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,91,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,92,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,94,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,95,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,96,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,97,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,69.27,,5,98,6.3,,218.2468539,34875,False,3.372,,B,,2011-10-28
,56.71,,5,1,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,2,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,3,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,4,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,5,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,6,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,7,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,8,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,9,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,10,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,11,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,12,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,13,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,14,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,16,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,17,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,18,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,20,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,21,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,22,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,23,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,24,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,25,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,26,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,27,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,28,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,29,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,30,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,31,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,32,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,33,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,34,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,35,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,36,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,38,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,40,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,41,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,42,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,44,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,45,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,46,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,47,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,49,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,52,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,55,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,56,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,60,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,67,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,71,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,72,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,74,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,79,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,81,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,82,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,85,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,87,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,90,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,91,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,92,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,95,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,96,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,97,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
,56.71,,5,98,6.3,,218.408408,34875,False,3.332,,B,,2011-11-04
757.33,60.71,1943.2,5,1,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,2,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,3,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,4,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,5,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,6,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,7,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,8,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,9,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,10,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,11,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,12,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,13,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,14,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,16,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,17,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,18,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,19,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,20,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,21,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,22,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,23,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,24,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,25,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,26,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,27,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,28,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
757.33,60.71,1943.2,5,29,6.3,1040.96,218.5699621,34875,False,3.297,60.03,B,2971.48,2011-11-11
